undergraduate_gpa,self_reported_gpa,first_review_exp,first_review_sop,first_review_gpa,first_review_lor,second_review_exp,second_review_sop,second_review_gpa,distance_to_campus,program_length,response,academic_condition,age,90041_mi,91601_mi,92122_mi,94607_mi,last_60_90_gpa,graduate_gpa,second_review_lor,sip_score,time_to_finish_application,decision_wait_time,response_time,billing_country_United States,billing_country_blank,ethnicity_Arab/Middle Eastern,ethnicity_Asian/Pacific Islander,ethnicity_Caucasian,ethnicity_Latino/a,ethnicity_Multi-Ethnic,ethnicity_Native American,ethnicity_Unknown,ethnicity_blank,gender_Female,gender_Other,gender_blank,first_generation_Yes,first_generation_blank,campus___cleaned_Orange County Academic Center,campus___cleaned_San Diego Academic Center,campus___cleaned_University Park Campus,campus___cleaned_Virtual Academic Center,campus___cleaned_blank,residency_International,residency_Non Resident,residency_Other,residency_Permanent US Resident,residency_Temporary US Resident,residency_US Citizen,residency_blank,deposit_received_True,temperature_Cold,temperature_Hot,temperature_No Contact,temperature_Warm
3.28,3.21,5,5.0,4.0,4.0,3,4.0,4,3.5899852269999997,6.0,0,0,30,12.75896926,12.64575307,101.6982341,345.4712394,2.88,3.67,3.0,0,0.0,54.0,10.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.29,3.21,4,5.0,5.0,5.0,3,4.0,4,8.017445665,4.0,0,0,29,8.12110308,15.87566977,97.648077,349.9176664,2.88,3.67,3.0,0,50.0,42.0,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.29,3.21,5,5.0,4.0,4.0,3,4.0,4,2468.9986719999997,6.0,0,0,28,2461.176322,2469.191531,2446.349286,2577.251449,2.88,3.67,3.0,0,7.0,63.0,18.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.29,3.21,4,5.0,4.0,5.0,3,4.0,4,57.49719918,4.0,1,0,28,55.41542919,65.12020928,64.69368851,393.71775110000004,2.88,3.67,3.0,0,-1.0,50.0,35.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.29,3.21,4,5.0,4.0,4.0,3,4.0,4,12.90369676,4.0,1,0,31,21.80216946,22.13952444,95.31244223,352.3504355,2.88,3.67,3.0,0,2.0,74.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.3,3.21,4,5.0,4.0,5.0,3,4.0,4,5.351978736,4.0,1,0,26,14.49387281,14.689159599999998,100.1231315,347.0874465,2.88,3.67,3.0,0,0.0,65.0,14.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.3,3.21,5,5.0,4.0,5.0,3,4.0,4,12.44770076,6.0,1,0,38,11.39955944,1.793527005,114.6439798,332.6136487,2.88,3.67,3.0,0,0.0,74.0,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.31,3.21,5,5.0,4.0,5.0,3,4.0,4,21.35697146,6.0,0,0,37,16.67575942,11.0696784,122.18175159999998,325.63084239999995,2.88,3.67,3.0,0,0.0,81.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.31,3.21,5,4.0,4.0,5.0,3,4.0,4,53.90136763,4.0,1,0,29,45.73139728,53.88758959,109.66568219999999,356.6107944,2.88,3.67,3.0,0,8.0,42.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.31,3.21,4,4.0,4.0,5.0,3,4.0,4,42.28702106,6.0,1,0,30,39.16555357,49.0201438,77.45673067,377.1173315,2.88,3.67,3.0,0,57.0,42.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.31,3.21,3,4.0,5.0,3.0,5,3.0,5,1925.176312,4.0,0,0,31,1918.892288,1928.1726800000001,1877.5302010000003,2118.201352,2.88,3.63,4.0,0,7.0,62.0,18.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.31,3.21,5,4.0,4.0,4.0,3,4.0,4,56.57864644,4.0,1,0,28,59.29657312,66.84944237,46.27662351,401.25527939999995,2.88,3.67,3.0,0,0.0,51.0,10.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.32,3.21,5,4.0,5.0,5.0,3,4.0,4,397.1640145,4.0,1,0,30,394.3644343,386.71130510000006,499.552909,53.82785908,2.88,3.67,3.0,0,0.0,64.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.32,3.21,5,5.0,4.0,5.0,3,4.0,4,830.4385967999999,4.0,0,0,33,824.4671576000001,819.9087702,925.4983382000001,535.240137,2.88,3.67,3.0,0,-1.0,47.0,11.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.32,3.21,4,5.0,4.0,5.0,3,4.0,4,315.1441565,6.0,0,0,32,312.8966357,304.851339,417.4488264,30.83929114,2.88,3.67,3.0,0,64.0,62.0,25.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.32,3.21,5,4.0,4.0,5.0,3,4.0,4,585.7849912,4.0,1,0,33,576.6095134,580.7388017999999,621.3550246,600.2628636,2.88,3.67,3.0,0,-340.0,427.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.32,3.21,4,5.0,4.0,5.0,3,4.0,4,6.448481838999999,4.0,1,0,28,6.322839994,13.67160544,99.76073677,347.7523931,2.88,3.67,3.0,0,1.0,61.0,10.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.32,3.21,4,5.0,4.0,5.0,3,4.0,4,8.023609242000001,6.0,0,0,34,3.857513586,12.70535376,101.7253593,346.02242939999996,2.88,3.67,3.0,0,11.0,117.0,31.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.32,3.21,3,5.0,4.0,5.0,3,4.0,4,21.42402971,4.0,0,0,27,14.87021573,24.67588475,98.18139561,352.17735830000004,2.88,3.67,3.0,0,0.0,69.0,174.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.33,3.21,4,5.0,5.0,5.0,3,4.0,4,2170.383517,4.0,0,0,32,2165.189149,2174.901597,2109.134943,2400.754441,2.88,3.67,3.0,0,22.0,41.0,14.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.34,3.21,3,5.0,4.0,5.0,3,4.0,4,2271.972729,4.0,1,0,29,2264.3895350000003,2272.678177,2244.759272,2397.339733,2.88,3.67,3.0,0,3.0,11.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.35,3.21,5,4.0,4.0,4.0,3,4.0,4,31.28351065,4.0,0,0,51,31.94801662,22.21087682,133.0124537,314.27293189999995,2.88,3.67,3.0,0,3.0,96.0,68.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.35,3.21,5,4.0,4.0,4.0,3,4.0,4,11.33308096,6.0,0,0,46,20.43375762,20.03706468,97.59768326,350.0091764,2.88,3.67,3.0,0,0.0,61.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.35,3.21,5,4.0,4.0,5.0,3,4.0,4,10.36399897,4.0,0,0,32,5.8413385579999995,4.625452436000001,110.7279733,336.8340458,2.88,3.67,3.0,0,69.0,40.0,11.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.36,3.21,4,4.0,4.0,5.0,3,4.0,4,26.50977085,4.0,0,0,26,20.028330899999997,29.76546251,96.67872961,355.1714467,2.88,3.67,3.0,0,5.0,63.0,7.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.36,3.21,5,4.0,4.0,5.0,3,4.0,4,3.179077153,4.0,0,0,31,10.1414694,8.466996013,105.2593416,341.89113019999996,2.88,3.67,3.0,0,-35.0,98.0,19.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.36,3.21,4,5.0,5.0,5.0,3,4.0,4,17.31000148,4.0,1,0,34,14.58741032,6.62517071,119.2091031,328.17945739999993,2.88,3.67,3.0,0,0.0,64.0,12.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.36,3.21,5,5.0,4.0,5.0,3,4.0,4,87.99372779,4.0,0,0,29,89.18224993,97.71644028,26.21252247,431.2370375,2.88,3.67,3.0,0,5.0,111.0,74.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.36,3.21,4,5.0,4.0,5.0,3,4.0,4,269.0953585,4.0,1,0,28,267.6901873,259.12101290000004,370.77279560000005,83.61242709999999,2.88,3.67,3.0,0,8.0,60.0,21.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.37,3.21,4,5.0,4.0,5.0,3,4.0,4,348.37159130000003,4.0,0,0,29,345.5279796,337.90473629999997,450.75302810000005,14.31275881,2.88,3.67,3.0,0,25.0,46.0,35.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.37,3.21,4,5.0,4.0,5.0,3,4.0,4,9.181178911,4.0,1,0,36,0.0,9.939640734,105.55357240000002,342.285209,2.88,3.67,3.0,0,8.0,62.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.37,3.21,5,5.0,4.0,4.0,3,4.0,4,12.176851699999999,4.0,1,0,30,16.94677128,8.812900714,112.9179378,334.35165539999997,2.88,3.67,3.0,0,0.0,69.0,14.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.37,3.21,3,4.0,4.0,4.0,5,5.0,5,7.39738462,4.0,1,0,28,9.255722544,3.501683358,109.76099029999999,337.42829839999996,2.88,3.67,5.0,0,30.0,85.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.38,3.21,3,5.0,4.0,5.0,3,4.0,4,8.451587003,4.0,1,0,29,1.495572853,10.85837815,104.08523709999999,343.70494289999993,2.88,3.67,3.0,0,4.0,67.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.38,3.21,3,5.0,4.0,5.0,3,4.0,4,319.0366651,4.0,0,0,30,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,36.0,41.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.38,3.21,5,4.0,4.0,5.0,3,4.0,4,28.76005848,4.0,1,0,26,23.9522655,33.89158267,90.25574468,361.5540141,2.88,3.67,3.0,0,0.0,63.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.39,3.21,5,5.0,4.0,5.0,3,4.0,4,342.60168239999996,4.0,1,0,27,340.0496603,332.2152341,444.9869359,3.275222723,2.88,3.67,3.0,0,7.0,34.0,14.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.39,3.21,4,5.0,4.0,5.0,3,4.0,4,6.336831072000001,4.0,0,0,27,13.36920941,9.144675422,106.9278315,340.26636,2.88,3.67,3.0,0,30.0,33.0,129.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.39,3.21,4,5.0,4.0,5.0,3,4.0,4,40.65982475,4.0,0,0,31,36.28758893,46.22719596,83.75562836,371.824551,2.88,3.67,3.0,0,35.0,61.0,19.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.4,3.21,5,5.0,4.0,4.0,3,4.0,4,2116.263991,4.0,0,0,32,2110.8919769999998,2120.551918,2057.046953,2341.183818,2.88,3.67,3.0,0,8.0,69.0,21.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.4,3.21,3,4.0,5.0,4.0,3,4.0,4,308.89752410000006,4.0,1,0,27,305.10454080000005,298.24553599999996,410.64273060000005,61.14446137,2.88,3.67,3.0,0,36.0,26.0,14.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.4,3.21,4,5.0,5.0,5.0,3,4.0,4,5.554419005,4.0,0,0,37,11.68911143,7.621767566,107.2450594,339.9098024,2.88,3.67,3.0,0,1.0,69.0,19.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.4,3.21,3,5.0,5.0,5.0,3,4.0,4,169.80214750000002,4.0,0,0,29,170.0177969,160.66271569999998,269.2113214,187.872352,2.88,3.67,3.0,0,28.0,126.0,47.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.4,3.21,3,5.0,4.0,5.0,3,4.0,4,832.4605633,4.0,0,0,27,823.9891524,831.0303121000001,830.0546473999999,933.2842220000001,2.88,3.67,3.0,0,6.0,122.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.41,3.21,4,5.0,5.0,4.0,3,4.0,4,40.21812861,4.0,1,0,32,41.67309013,49.92811776,64.40154986,383.9572928,2.88,3.98,3.0,0,2.0,32.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.21,3,5.0,4.0,5.0,3,4.0,4,7.39738462,4.0,1,0,43,9.255722544,3.501683358,109.76099029999999,337.42829839999996,2.88,3.67,3.0,0,2.0,40.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.21,5,5.0,4.0,4.0,3,4.0,4,23.91711588,4.0,1,0,35,24.60252719,33.07436051,81.21804775,366.8877105,2.88,3.67,3.0,0,0.0,46.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.41,3.21,5,5.0,4.0,5.0,3,4.0,4,103.0417123,6.0,1,0,52,105.072324,113.13968729999999,13.33260793,447.3568572,2.88,3.67,3.0,0,4.0,45.0,7.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.21,5,5.0,5.0,5.0,3,4.0,4,92.24498694,4.0,1,0,48,92.82124987,101.6671852,30.43277512,434.29085769999995,3.93,3.67,3.0,0,3.0,106.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.21,3,5.0,4.0,5.0,3,4.0,4,2449.648206,4.0,0,0,43,2441.844469,2449.8824210000002,2426.631783,2559.319994,2.88,3.67,3.0,0,0.0,34.0,98.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.21,5,5.0,4.0,4.0,3,4.0,4,138.70259840000003,4.0,0,0,30,132.8370957,128.1982117,236.18132180000003,226.3136418,2.88,3.67,3.0,0,5.0,52.0,73.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.43,3.21,4,5.0,4.0,5.0,3,4.0,4,25.79995864,4.0,1,0,30,27.10853159,35.30299591,78.5584671,369.360036,2.88,3.67,3.0,0,0.0,93.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,3,5.0,5.0,5.0,3,4.0,4,2166.1400280000003,4.0,0,0,30,2159.194601,2168.0537449999997,2127.942744,2327.173955,2.88,3.8,3.0,0,73.0,48.0,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.43,3.21,3,4.0,4.0,5.0,5,5.0,4,1704.561152,4.0,0,0,27,1696.296731,1703.689968,1693.115244,1790.792295,2.88,3.67,5.0,0,0.0,120.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.21,5,4.0,5.0,3.0,3,4.0,4,123.86072079999998,6.0,1,0,51,126.830684,134.2808661,21.53273292,468.6330886,2.88,3.67,3.0,0,37.0,51.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.44,3.21,5,5.0,5.0,4.0,3,4.0,4,6.336831072000001,4.0,1,0,47,13.36920941,9.144675422,106.9278315,340.26636,2.88,3.67,3.0,0,0.0,59.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.44,3.21,4,5.0,4.0,5.0,3,4.0,4,1742.6621,4.0,0,0,28,1734.6234309999998,1742.3610469999999,1725.709996,1845.369839,2.88,3.67,3.0,0,0.0,47.0,17.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.21,4,5.0,4.0,4.0,4,5.0,4,89.88378296,4.0,1,0,27,92.50804655,100.17762990000001,14.11947257,434.58260480000007,2.88,3.67,5.0,0,0.0,60.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,4,4.0,4.0,5.0,3,4.0,4,18.69043623,4.0,0,0,51,27.00197259,28.53620361,89.30601074,358.67913730000004,2.88,3.92,3.0,0,34.0,49.0,98.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,4,5.0,5.0,4.0,3,4.0,4,2289.545695,4.0,0,0,28,2284.584139,2294.356111,2225.702807,2526.5183920000004,2.88,3.67,3.0,0,11.0,87.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,3,5.0,4.0,5.0,3,4.0,4,1605.977082,4.0,0,0,29,1597.037993,1602.799481,1617.2042119999999,1620.931708,2.88,3.67,3.0,0,0.0,35.0,18.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.45,3.21,5,5.0,4.0,5.0,3,4.0,4,357.05577400000004,4.0,1,0,33,354.1210727,346.5664421,459.4186755,21.43189248,2.88,3.67,3.0,0,0.0,52.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,1,1.0,1.0,1.0,3,4.0,4,100.0228488,4.0,1,0,32,102.16013690000001,110.1582596,12.26449423,444.43377180000005,2.88,3.67,3.0,0,9.0,34.0,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,5,5.0,4.0,5.0,3,4.0,4,29.59212072,6.0,0,0,30,31.46367215,39.39985955,74.12869801,373.6345358,2.88,3.67,3.0,0,43.0,46.0,91.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,5,5.0,5.0,5.0,3,4.0,4,21.27202448,4.0,1,0,29,23.2418313,13.30980931,122.77870759999999,324.48746739999996,2.88,3.67,3.0,0,0.0,94.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,4,4.0,5.0,5.0,3,4.0,4,1528.9809109999999,4.0,0,0,29,1520.293633,1526.831925,1530.286754,1579.2680050000001,2.88,3.67,3.0,0,0.0,44.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.46,3.21,4,5.0,4.0,4.0,3,4.0,4,8.732239274,4.0,1,0,29,11.41948449,18.19064208,94.81711616,352.5569137,2.88,3.67,3.0,0,13.0,68.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.46,3.21,4,4.0,4.0,5.0,3,4.0,4,27.00993682,4.0,0,0,36,26.46232406,35.51141639,80.44517246,368.4778378,2.88,3.67,3.0,0,0.0,77.0,11.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.46,3.21,4,5.0,4.0,5.0,3,4.0,4,2462.9161679999997,4.0,0,0,28,2455.100432,2463.123749,2440.135216,2571.666619,2.88,3.67,3.0,0,-1.0,69.0,19.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.47,3.21,5,5.0,4.0,5.0,3,4.0,4,18.37976339,4.0,1,0,50,15.93685519,25.420426100000004,91.02144051,357.7092057,2.88,3.41,3.0,0,84.0,13.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.47,3.21,5,4.0,5.0,5.0,3,4.0,4,27.36868315,4.0,1,0,26,29.88386839,37.41170555,75.69765644,371.78486089999996,2.88,3.67,3.0,0,0.0,50.0,11.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.47,3.21,4,5.0,5.0,5.0,3,4.0,4,73.30627644,4.0,1,0,30,68.37900009,78.25017217,82.94746619,394.1470686,2.88,3.67,3.0,0,16.0,64.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.47,3.21,5,5.0,5.0,5.0,3,4.0,4,8.699559258999999,4.0,0,0,33,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,3.0,0,0.0,68.0,17.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.47,3.21,3,5.0,4.0,5.0,3,4.0,4,13.71827426,4.0,1,0,27,5.0223330530000005,14.29320818,104.88827169999999,343.7414877,2.88,3.67,3.0,0,0.0,32.0,10.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.47,3.21,4,5.0,4.0,5.0,3,4.0,4,12.176851699999999,4.0,1,0,32,7.178990436,16.94296735,99.26602549,349.0223377,2.88,3.67,3.0,0,8.0,35.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.21,3,5.0,5.0,5.0,3,4.0,4,2307.257805,4.0,0,0,29,2300.369066,2309.26939,2268.01244,2469.7112079999997,2.88,3.67,3.0,0,29.0,56.0,75.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.48,3.21,4,5.0,4.0,5.0,3,4.0,4,319.0366651,4.0,0,0,28,7800.0,7800.0,7800.0,7800.0,2.88,3.67,3.0,0,29.0,40.0,19.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.49,3.21,5,4.0,5.0,4.0,3,4.0,4,106.87181580000001,4.0,0,0,30,110.56084990000001,117.4497571,8.136183801,451.33698439999995,2.88,3.67,3.0,0,0.0,49.0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.49,3.21,5,5.0,5.0,5.0,3,4.0,4,64.33777067,4.0,1,0,30,64.45798427,73.45977101,48.26325747,405.891158,2.88,3.67,3.0,0,104.0,40.0,17.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,5.0,5.0,5.0,3,4.0,4,141.31212280000003,4.0,0,0,33,142.6326453,132.9250427,238.44426299999998,221.5141127,2.88,3.67,3.0,0,0.0,77.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5,3.21,3,4.0,5.0,4.0,3,4.0,4,2157.973529,4.0,1,0,29,2152.714365,2162.408365,2097.450981,2386.32425,2.88,3.67,3.0,0,5.0,40.0,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,5.0,5.0,4.0,3,4.0,4,17.31000148,4.0,1,0,28,14.58741032,6.62517071,119.2091031,328.17945739999993,2.88,3.67,3.0,0,0.0,35.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,5.0,5.0,5.0,3,4.0,4,828.4507415,4.0,0,0,31,822.4459863,817.9302271,923.3390295,534.3780902999999,2.88,3.67,3.0,0,24.0,48.0,18.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
